happen	tajadi
happened	alah tajadi
happiness	kebahagiaan
happy	sanang
happy birthday	salamaik ulang tahun
happy birthday to you	salamaik ulang tahun untuak angku
happy new year	salamaik taun baru
hard	kareh
hard	sulik
hardly	hampia indak
hardly ever	hampia indak pernah
harm	manyakiti
harmful	babahayo
harmony	harmoni
harsh	kasa
harvest	mamanen
has	punyo
hate	banci
have	punyo
have a good day	samoga hari angku manyanangkan
have a nice day	samoga hari angku manyenangan
have breakfast	sarapan
have fun	salamaik basanang-sanang
have you eaten	apo angku alah makan
having	mampunyoi
hazard	ekstrim
haze	kabuik
he	inyo
he has	inyo punyo
he is	inyo
head	kapalo
headache	sakik kapalo
heal	cegak
healing	panyambuahan
health	kasehatan
healthy	siaik
hear	danga
heard	mandanga
heart	ati
heart	jantuang
heat	paneh
heaven	sarugo
heavy	barek
heavy	sarek
hectic	sibuk bana
height	tinggi
heir	ahli warih
heist	parampokan
held	pacik
hell	narako
Hello	Halo
hello dear	halo sayang
hello how are you	halo apo kaba angku
hello how are you doing	halo apo kaba angku
helmet	helem
help	tolong
helpful	bamanfaaik
hence	karano itu
her	inyo
herd	kawanan
here	di siko
heritage	warisan
hesitate	ragu-ragu
Hey	Ei
Hi	Oi
hi how are you	hai apo kaba angku
Hi there	Halo nan di sinan
hidden	tasimpan
hide	mandok
hierarchy	hirarki
high	tinggi
highlight	manyorot
hike	mandaki
hiking	linteh alam
hilarious	lucu bana
hill	bukik
him	inyo
hint	patunjuak
hip	pinggua
hips	pinggua
hire	mampakarajoan
hiring	mampakarajoan
his	inyo
history	sajarah
hit	tokok
hit	lakak
Hmm	Hmm
hobby	hobi
hold	pacik
hold on	tunggu
hole	lubang
holiday	ari libur
hollow	kosong
home	rumah
homework	pakerjaan rumah
honest	luruih
honest	jujur
honestly	sajujurnyo
Honey	Madu
Honey	Sayang
honor	mahormati
hood	tuduang
hook	kaik
hop	malompek
hope	arok
hopefully	samoga
hopeless	indak ado harapan
horizontal	horisontal
horn	tanduak
horrible	mangarikan
horror	kangarian
horse	kudi
hospital	rumah sakik
hospitality	karamahan
host	tuan rumah
hostile	agresif
hot	angek
hotel	hotel
hour	jam
hours	jam
house	rumah
household	rumah tanggo
how	baa caronyo
how about you	baa kaba angku
how are you	baa kaba sanak
how are you	baa kaba angku
how are you doing	baa kaba sanak
how are you doing	baa kaba angku
how are you doing today	apo kaba angku hari iko
how are you today	baa kaba angku hari iko
how do you do	apo kaba
how is	baa
how many	bara banyak
how much	bara
how often	sabarapo acok
how old are you	bara umua awak
how was your day	apo kaba hari iko
how was your night	baa malam angku
however	tapi
hub	pusek
hubby	laki
hug	paluak
huge	gadang bana
human	manusia
humble	randah ati
humid	lambok
humidity	kalambapan
hundred	ratuih
hungry	lapa
hunt	baburu
hurricane	badai
hurry	takaja
hurry up	capeklah
hurt	sakiti
husband	laki
hustle	mandasak
hut	pondok
hygiene	kabarasiahan
I	Ambo
I	Awak
I	Aden
I am	ambo
I am fine	ambo baiak-baiak sajo
I can	Ambo bisa
I can't	Ambo indak bisa
I do	ambo basadio
I do not know	ambo indak tau
I do not understand	ambo indak mangarati
I don't	ambo indak
I don't know	Ambo indak tau
I don't understand	Ambo indak mangarati
I don't understand what you mean	ambo indak mangarati mukasuik angku
I don't understand you	ambo indak mangarati jo angku
I don’t know	ambo indak tau
I don’t understand	ambo indak mangarati
i guess	ambo sangko
I had	ambo punyo
I have	Ambo punyo
I have been	ambo alah
I hope so	ambo harok baitu
I know	Ambo tahu
I like	ambo suko
I like you	ambo suko ka angku
I love	ambo cinta
I love my big brother	ambo cinta uda ambo
I love my big sister	ambo cinta ini ambo
I love my father	ambo cinta ayah ambo
I love my little brother	ambo cinta adiak ambo
I love my little sister	ambo cinta adiak ambo
I love my mother	ambo cinta mandeh ambo
I love you	Ambo cinto ka angku
I love you so much	Ambo cinta bana ka angku
I love you too	ambo cinto ka angku
I mean	Makasuik ambo
I miss you	Ambo taragak angku
I miss you so much	ambu taragak bana jo angku
I see	Jadi baitu
I see	ambo caliak
I think	manuruik ambo
I understand	Ambo mangarati
I want	ambo nio
I want to see you	ambo nio basuo jo angku
I want you	ambo nio ka angku
I was	Ambo pernah
I will	Ambo ka
I would be	ambo ka
I'm	Ambo
I'm fine	ambo baiak-baiak sajo
I'm good	Ambo baiak-baiak sajo
I'm here	ambo di siko
I'm sorry	Ambo minta maaf
ice	es
ice cream	es krip
idea	ide
ideal	ideal
identical	identik
identify	mangenali
identity	indentitas
idiot	boco
idiot	bele
idle	manganggur
if	jikok
ignore	indak acuah
ill	sakik
illegal	liar
illness	panyakik
Ilocano	Ilokani
image	gambar
imagine	mambayangan
immediate	sacapeknyo
immediately	langsuang
immense	sangaik laweh
impact	pangaruah
impatient	indak saba
implement	malaksanaan
import	impor
important	penting
impose	mamasoan
impossible	indak mungkin
impress	mambuek takasan
impression	kasan
impressive	manakjuban
improve	mamelokan
improvement	paningkatan
in	di
in	di dalam
in addition	salain itu
In fact	nyatonyo
in front of	di muko
in order to	untuak
inappropriate	indak pantas
incentive	insentif
incident	kajadian
include	tamasuak
including	tamasuak
income	panghasilan
inconvenience	kaindaknyamanan
increase	maningkekan
increased	maningkek
incredible	luar biaso
indeed	memang
independent	mandiri
India	India
indicate	manunjuakan
indigenous	asli
individual	indipidu
industry	industri
inevitable	indak bisa dihindari
infant	bayi
infection	inpeksi
infinity	indak tabateh
inflammation	paradangan
inflation	inflasi
influence	pangaruah
inform	maagiahtau
information	informasi
ingredients	bahan-bahan
inheritance	warisan
initial	awal
initiative	inisiatif
injured	taluko
injury	luko
innocent	indak basalah
innovation	inovasi
inquiry	pertanyaan
insane	gilo
insect	saranggo
insecure	indak nyaman
insert	masuakan
inside	di dalam
insight	wawasan
insist	basikareh
insomnia	insomnia
inspiration	inspirasi
inspire	mailhami
install	pasang
instance	contoh
instant	instan
instead	malah
instead of	daripado
instructions	instruksi
instrument	instrumen
insult	manyingguang
insurance	asuransi
intact	utuh
integrity	kepaduan
intellectual	intelektual
intelligence	intelijen
intelligent	santiang
intend	bamukasuik
intended	disangajo
intense	intens
intention	mukasuik
interact	interaksi
interaction	interaksi
interest	bungo
interest	minaik
interested	tertarik
interesting	menarik
interfere	manggaduah
intermediate	intermediat
internal	internal
international	internasional
internship	magang
interpret	manafsiran
interpreter	Panerjemah Google
interrupt	manggaduah
interview	wawancara
intimate	intim
into	ka dalam
introduce	mangenalan
introduction	perkenalan
introvert	tatutuik
intuition	intuisi
invalid	indak sah
invent	manciptakan
inventory	inventaris
invest	investasi
investigate	manyalidiki
invitation	undangan
invite	maundang
invoice	paktur
involve	malibaikan
involved	tabaok
involved	ikuik
iron	basi
is	adolah
island	pulau
isolated	tapancia
issue	masalah
issues	masalah
it	iko
it is	iko
it was	dulu
it's	inyo
it's ok	indak baa
It's okay	indak baa
item	barang
items	barang
I’m	ambo
jacket	jaek
jail	pinjaro
January	Januari
jar	stoples
jaw	rahang
jealous	iri
jerk	bandit
jewelry	parhiasan
job	karajo
jogging	joging
join	gabuang
joint	pasandian
joke	garah
journalist	jurnalis
journey	parjalanan
joy	bagembira
judge	akim
juice	jus
july	juli
jump	lompek
june	juni
junk	sarok
just	hanyo
just do it	karajoan se lah
justice	kaadilan
justify	mambenaran
Kalaallisut	Kalaallisut
keen	suko
keep	simpan
keep it up	lanjuikan
kept	disimpan
kettle	cerek
key	kunci
kick	tendang
kid	anak
kidding	bagarah
kidney	ginjal
kids	anak-anak
kill	mambunuah
kind	elok
kinda	agak
kindly	sayang
kindness	kabaikan
king	rajo
kiss	cium
kitchen	dapua
kite	layang-layang
kitten	anak kuciang
knee	lutuik
knew	tau
knife	pisau
knight	ksatria
know	tau
knowledge	pengetahuan
known	dikatahui
Konkani	Konkani
Krio	Krio
label	label
labor	tanago karajo
labour	tanago karajo
lack	kurang
ladder	tangga
lady	padusi
laid	dibariangan
lake	danau
lamb	domba
lame	cacat
lame	lamah
lamp	lampu
land	tanah
land	mandarat
landscape	pamandangan
language	bahaso
lap	pangkuan
large	gadang
last	terakhir
last but not least	terakhir jo indak kalah penting
last name	namo balakang
late	talaik
lately	akhia-akhia ko
later	beko
latest	paliang baru
latter	nan terakhir
laugh	galak
laughing	galak
laughter	galak
launch	maluncuran
laundry	cucian
law	ukum
lawn	halaman
lawyer	pangacara
lay	manilantang
layer	lapisan
layout	tata latak
lazy	maleh
lead	pimpin
leader	pampimpin
leaf	daun
leak	boco
lean	sandaran
leap	malompek
learn	baraja
learning	baraja
lease	sewa
least	paliang sagetek
leather	kulik
leave	pai
leave	maninggakan
leaves	daun-daun
led	dipimpin
left	kida
leg	kaki
legacy	warisan
legal	ukum
legal	sah
legend	legenda
legit	sah
leisure	santai
lend	maminjaman
length	panjang
less	labiah sagetek
lesson	palajaran
let	padiaan
letter	surek
lettuce	salada
level	level
leverage	manfaat
liability	baban
library	pustaka
lick	jilek
lie	duto
lies	baduto
life	iduik
lift	angkek
light	cahayo
light	ringan
lightning	patuih
like	suko
likely	mungkin
likewise	juo
line	barih
Lingala	Lingala
link	tautan
lion	singo
liquid	cairan
list	daftar
listen	danga
listening	mandangaan
literally	sacaro harpiah
literally	sabananyo
literature	literatur
litter	sarok
little	ketek
little	ngenek
live	iduik
liver	ati
lives	iduik
living	iduik
living room	ruang tamu
lizard	kadal
load	mamuek
loaf	roti
loan	maminjaman
local	lokal
location	lokasi
lock	kunci
lockdown	kuncitara
log	catatan
log	kayu
lonely	kasepian
long	panjang
long time no see	alah lamo indak basuo
look	liek
look	caliak
loop	lingkaran
loose	lungga
lord	tuan
lose	ilang
lose	kalah
loss	kailangan
lost	kahilangan
lot	banyak
lot	lahan
loud	kareh
lounge	ruang santai
love	cinto
love you	cinto ka angku
lovely	rancak
low	randah
lower	labiah randah
loyal	setia
loyalty	kasetiaan
luck	kabaruntuangan
lucky	baruntuang
Luganda	Luganda
luggage	bagasi
lump	gumpalan
lunch	makan siang
lungs	paru-paru
luxury	kamewahan
lying	baduto
machine	masin
mad	berang
madam	nyonya
made	tabuek
magazine	majalah
magnificent	aguang
maid	pambantu
main	utamo
maintain	manjago
maintenance	pamaliharoan
Maithili	Maithili
major	gadang
majority	mayoritas
make	mambuek
make up	dandan
male	jantan
mall	mall
man	jantan
manage	kalola
management	pangelolaan
manager	pangalola
mandatory	wajib
mandatory	harus
manifest	tampak
manipulate	manipulasi
manner	tata krama
manual	manual
many	banyak
many many happy returns of the day	banyak banyak pangambalian bahagia hari iko
march	babaris
margin	bateh
market	pasa
marriage	panikahan
married	alah manikah
mask	masker
mass	rakyat
massive	gadang bana
master	manguasoi
match	cocok
match	korek
mate	pasangan
material	bahan
math	matematika
matter	urusan
maturity	kamatangan
may	mungkin
maybe	mungkin
me	awak
me	ambo
me	aden
me too	den juo
meal	makanan
mean	bararti
meaning	arati
means	mukasuik
means	caro
meant	dimakasuikan
meanwhile	samantaro
measure	ukua
measures	pangukuran
meat	dagiang
medical	medis
medicine	ubok
meditation	meditasi
medium	sadang
meet	batamu
meet	basuo
meeting	patamuan
Meiteilon	Meiteilon
melt	malelelh
memories	memori
memory	panyimpanan
mental	mental
mention	sabuik
mentioned	tasabuik
mentor	mentor
merchant	padagang
mercy	belas kasian
merely	hanyo
merry christmas	salamaik natal
mess	kacau
message	pasan
messy	baserak-serak
metal	logam
method	metode
mice	mancik
middle	tangah
midnight	tangah malam
might	mungkin
mild	lambuik
milestone	pancapaian
military	militer
milk	susu
million	juta
Minangkabau	Minangkabau
mind	pikiran
mindset	karangka bapikia
mine	punyo ambo
mingle	mambaua
minor	minor
minute	minik
minutes	minik
miracle	kaajaiban
mirror	camin
miscellaneous	bamacam
mischievous	nakal
miserable	manyadiahan
misery	pandaritaan
miss	talampau
miss	taragak
miss you	taragak Angku
missing	ilang
mission	misi
mist	kabuk
mistake	kasalahan
Mizo	Mizo
mobile	seluler
mock	mancameeh
model	model
moderate	sadang
modern	moderen
modest	saderhana
moist	lambok
moisture	kalambapan
mold	cetakan
mole	mancik
mom	mande
moment	momen
monday	sanayan
money	pitih
monitor	monitor
monkey	baruak
month	bulan
mood	raso ati
moody	mudah berang
moon	bulan
moral	moral
more	labiah
moreover	apolai
morning	pagi
mortgage	ippotek
most	kabanyakan
mostly	sabagian gadang
mother	ibu
mother	amak
motion	gerakan
motivation	motivasi
mountain	gunuang
mouse	mancik
mouth	muluik
move	bagerak
movement	pagerakan
movie	pilem
mrs	ny.
much	banyak
mud	lanyah
mug	mug
muscle	otot
museum	musium
mushroom	jamur
music	musik
must	musti
must	harus
mute	bisu
mutual	saliang
my	awak
my	ambo
my	aden
My dear	Sayang denai
my friend	kawan ambo
My hovercraft is full of eels	Hovercraft ambo panuah dek baluik
my love	cinto den
my name is	namo ambo adolah
my pleasure	jo sanagn ati
myself	diri sendiri
mysterious	gaib
mystery	misteri
myth	mitos
nail	paku
nail	kuku
naive	naif
name	namo
narrative	carito
narrow	sampik
nasty	kumuah
national	nasional
nationality	bangso
native	warga asli
natural	alami
nature	alam
nausea	mual
near	dakek
nearby	dakek
nearly	ampia
neat	segeh
necessary	paralu
neck	lihia
necklace	kaluang
need	paralu
need	butuh
negative	negatif
neglect	manelantarkan
negotiate	negosiasi
neighbor	tetangga
neighborhood	lingkuangan
neither	indak satu pun
nephew	kamanakan
nerd	aneh
nervous	grogi
nest	sarang
net	barasiah
network	jaringan
neutral	netral
never	indak pernah
never give up	jan pernah manyarah
never mind	sudahlah
nevermind	sudahlah
nevertheless	bagaimanopun
new	baru
news	barito
next	barikuiknyo
next to	di sabalah
nice	rancak
nice to meet you	sanang batamu jo angku
niece	kamanakan
night	malam
nightmare	mimpi buruak
nine	sambilan
nineteen	sambilan baleh
ninety	sambilan puluah
No	Indak
no problem	indak masalah
no way	mustahil
nobody	indak sia-sia
noise	gaduah
noisy	mairuak
none	indak ado
noon	siang
nope	indak
nor	indak pulo
normal	normal
north	utaro
nose	iduang
nostalgic	nostalgia
not	indak
not at all	indak samo sakali
not bad	lumayan
Not now	Indak kini
not yet	alun
note	catatan
noted	dicatat
nothing	indak ado apo pun
notice	maso
notice	caliak
notice	pambaritahuan
noticed	mancaliak
noun	kato benda
nouns	kato benda
novel	novel
november	nopember
now	kini
nowadays	kiniko
nuisance	gangguan
null	bata
numb	mati raso
number	angko
nurse	perawat
nut	kacang
nutmeg	palo
nutrition	nutrisi
oath	sumpah
obesity	obesitas
obey	mamatuahi
object	objek
objective	objektif
obligation	kawajiban
obscure	indak jaleh
observation	pangamatan
observe	mangamati
obsessed	tapukau
obsession	obsesi
obsolete	usang
obstacle	rintangan
obtain	mandapek
obtained	didapek
obvious	jaleh
obviously	lah jaleh
occasionally	kadang-kadang
occupation	karajo
occupied	sibuk bana
occur	tajadi
occurred	muncua
occurs	tajadi
ocean	lauik
october	oktober
odd	ganjia
odd	aneh
odds	kamungkinan
of	dari
of course	tantu sajo
off	mati
offensive	manyingguang
offer	manawaran
office	kantua
official	resmi
often	acok
Oh	Oh
oh really	ah iyo
oil	minyak
ok	beres
ok	satuju
ok	jadih
ok dear	oke sayang
ok honey	oke sayang
ok my love	oke sayang den
okay	beres
okay	satuju
okay	jadih
okay baby	oke sayang
okay dear	jadih sayang
okay honey	jadih sayang
okay my love	jadih cinto ambo
old	tuo
old	gaek
on	pado
once	sakali
one	ciek
one language is never enough	ciek bahaso indak pernah cukuik
onion	bawang
online	online
only	anyo
open	bukak
operation	operasi
opinion	pandapek
opportunities	paluang
opportunity	peluang
opposite	lawan
optimistic	optimis
option	piliahan
optional	opsional
or	atau
orange	oren
order	pasan
ordinary	biaso
organization	organisasi
orientation	orientasi
origin	asa
original	asli
Oromo	Oromo
orphan	yatim piatu
other	lainnyo
otherwise	kalau indak
otherwise	salain itu
ought	sarancaknyo
our	kito
Our mission: to enable everyone, everywhere to understand the world and express themselves across languages.	Misi kami: mamungkinan sadoalah urang, di mano sajo untuak mamahami dunia jo maekspresikan diri surang dalam bamacam bahaso.
Our mission: to organize the world's information and make it universally accessible and useful.	Misi kami: untuak maatur informasi dunia jo mambueknyo bisa diakses jo bamanfaat sacaro universal.
out	kalua
outcome	hasia
outfit	pakaian
outgoing	ramah
outgoing	kalua
outlet	toko
outline	ringkasan
outside	di lua
outstanding	luar biaso
oven	open
over	labiah
over there	di sabalah sinan
overall	kasadoalahan
overcome	maatasi
overthinking	banyak bapikia
overwhelmed	latiah
overwhelming	tarlalu banyak
owe	utang
owl	buruang antu
own	punyo
owner	pemilik
ox	jawi
pace	laju
pack	mambungkuih
package	kemasan
paid	dibayia
pain	sakik
paint	cat
painting	lukisan
pair	pasangan
pale	pucek
palm	sawit
palm	talapak
pan	panci
pandemic	pandemi
panic	panik
pants	sarawa
paper	karateh
paradise	sarugo
parallel	paralel
parcel	paket
pardon	maaf
parents	urang tuo
parents	gaek
park	taman
parrot	buruang kakaktuo
parsley	daun sup
part	bagian
participate	ikuik
particular	tatantu
particularly	khususnya
partner	kawan
party	bapesta
pass	lulus
passage	jalan
passed	lulus
passion	gairah
passionate	panuah sumangaik
passive	pasif
password	kato sandi
past	maso dahulu
patch	tamba
path	jalur
pathetic	manyedihkan
patience	saba
patience	pasien
patient	saba
patient	pasien
pattern	pola
pause	baranti sabanta
pavement	trotoar
pay	baia
payment	pambayaran
peace	damai
peaceful	tanang
peach	persik
peak	puncak
pear	pir
peas	kacang
peculiar	aneh
pee	kajamban
peel	kubak
peer	rakan
peers	kawan sabayo
pen	pena
pencil	pensil
pending	tatundo
people	rakyat
pepper	marica
perceive	mancaliak
perception	anggapan
perfect	samparono
perform	tampilan
performance	pertunjukan
perhaps	mungkin
period	titiak
period	periode
permanent	permanen
permission	ijin
permit	ijin
perseverance	kagigiahan
persistent	gigiah
person	urang tuo
personal	pribadi
personality	kapribadian
perspective	pandangan
persuade	mambujuak
pervert	cabul
pet	paliharoan
phase	fase
phenomenon	penomena
philosophy	filsafat
phone	talepon
photo	poto
phrase	ungkapan
physical	pisik
pick	piliah
pick up	jampuik
picture	gambar
piece	bagian
pieces	bagian-bagian
pig	babi
pigeon	marpati
pile	tumpuakan
pillow	banta
pilot	pilot
pin	pin
pineapple	naneh
pink	merah mudo
pit	lubang
pitch	mambae
pity	disayangan
place	tampek
places	tampek
plague	wabah
plain	hamba
plan	rancana
plane	pesawat
plant	tanaman
plants	tanaman
plate	pinggan
plate	piriang
platform	platfrom
play	main
playing	bamain
pleasant	manyanangan
please	tolong
please	mohon
pleased	sanang bana
pleasure	kasanangan
pledge	sumpah
plenty	banyak
plot	rencana
plug	steker
plum	buah plum
plumber	tukang ledeang
plural	jamak
podcast	siniar
poem	puisi
poetry	puisi
point	titiak
poison	racun
police	polisi
policy	kabijakan
polite	sopan
pollution	polusi
pond	kolam
pool	kolam
poop	cirik
poor	miskin
pop	pop
popular	populer
population	populasi
pork	babi
porridge	bubua
port	palabuahan
position	posisi
positive	positp
possess	punyo
possession	punyo
possessive	posesif
possible	kamungkinan
post	pos
postpone	manundo
potato	kantang
potential	potensi
pound	tumbuak
pound	pound
poverty	kamiskinan
power	tanago
powerful	kuek
practical	praktis
practice	praktek
praise	mamuji
prank	garah
pray	badoa
precious	baharago
precise	tapek
precisely	sacaro tapek
predict	ramal
prefer	labiah suko
preference	piliahan
pregnant	amil
prejudice	prasangko
premises	tampek
premium	premium
preparation	persiapan
prepare	siap-siap
prepared	siap
preposition	preposisi
presence	kahadiran
present	adiah
presentation	presentasi
preserve	malestarian
president	presiden
press	takan
pressure	takanan
pretend	bapura-pura
pretty	rancak
prevent	cegah
previous	sabalunnyo
prey	mangso
price	arago
pride	bangga
priest	pandeta
primary	utamo
prime	utamo
princess	putri
principal	kapalo sakola
prior	sabalunnyo
priority	utamo
prison	pinjaro
privacy	pribadi
private	privat
privilege	hak istimewa
prize	hadiah
probably	mungkin
problem	masalah
procedure	prosedur
proceed	malanjuikan
process	kamajuan
process	proses
produce	mahasiakan
product	produk
production	produksi
profession	profesi
professional	profesional
profile	profil
profit	labo
profound	manonjol
progress	kamajuan
project	proyek
prominent	manonjol
promise	janji
promote	mamajuan
promotion	promosi
prompt	maingekan
prone	rantan
pronouns	kato ganti
pronunciation	pangucapan
proof	bukti
proper	bana
proper	batua
properly	batua-batua
properties	properti
property	punyo
proposal	usul
prospect	prospek
prosperity	kamakmuran
prosperous	makmur
protect	malinduangi
proud	bangga
prove	bukti
provide	manyadioan
provided	disadioan
province	propinsi
provision	persediaan
puberty	puber
public	publik
pull	irik
pumpkin	labu
punctual	tapek wakatu
pupil	incek mato
pupil	murik
purchase	bali
pure	murni
purple	ungu
purpose	tujuan
purse	dompet
pursue	kaja
pursuit	pangajaran
push	tundo
put	latak
qualification	kualifikasi
quality	kualitas
quantity	jumlah
quarantine	karantina
quarrel	patangkaran
quarter	saparampek
Quechua	Quechua
queen	ratu
queer	aneh
query	pertanyaan
question	pertanyaan
queue	antrian
quick	capek
quickly	capek
quiet	aniang
quiet	diam
quiet	anok
quilt	salimuik
quit	kalua
quite	lumayan
quiz	kuis
quotation	kutipan
quote	kutipan
quotes	kutipan
rabbit	kaliinci
race	balap
rage	berang
rain	ujan
raise	angkek
raised	dinaikaan
ran	balari
random	acak
range	rantang
rapid	capek
rapidly	sacapeknyo
rare	langka
rarely	jarang
rash	mamerah
rat	mancik
rate	laju
rate	angko
rather	labiah tapeknyo
ratio	pabandiangan
rational	rasional
raw	matah
re	NAn
reach	gapai
reached	tacapai
reaction	reaksi
read	baco
reading	mambaco
ready	siap
real	asli
real	nyato
reality	kenyataan
realize	manyadari
realized	mangarati
really	sungguah
rear	balakang
reason	alasan
reasonable	wajar
recall	maingek
receipt	tando tarimo
receive	tarimo
received	manarimo
recent	baru
recently	barusan
reception	panarimaan
recipe	resep
reckless	cayah
recognition	pangakuan
recognize	kenal
recommend	manyaranan
recommended	direkomendasian
record	catatan
recover	puliah
recovery	pamulihan
rectangle	pasagi panjang
red	sirah
red	merah
redeem	tuka
redemption	panebusan
reduce	mangurangi
redundant	baulang
refer	marujuak
reference	reperensi
reflect	mamantulan
reflection	caminan
refrain	manahan diri
refrigerator	lamari es
refund	pangambalian pitih
refuse	manulak
refused	ditolak
regard	pandangan
regarding	tantang
regardless	indak peduli
regards	salamaik tingga
region	daerah
register	daftar
regret	sasa
regular	biaso
regularly	taratur
reject	manolak
relate	bahubuangan
related	takaik
relationship	ubuangan
relative	relatif
relatives	karabaik
relax	santai
release	malapehan
released	dilapoehan
relevant	sasuai
reliable	bisa diarok
relief	lega
relieve	maredakan
relieved	lega
religion	agamo
religious	keagamaan
reluctant	anggan
rely	mangandalan
remain	tatap
remaining	tasiso
remarkable	luar biaso
remedy	ubek
remedy	mamelokan
remember	ingek
remind	maingekan
reminder	paingek
remote	tapancia
remove	apuih
render	maagiahan
rent	sewa
repair	mamelokan
repeat	ulangi
replace	mangganti
reply	jawek
report	lapor
represent	mawakili
reputation	reputasi
request	mintak
require	paralu
required	diparaluan
rescue	manyalamaikan
research	riset
resemble	mirip
resentment	kabancian
reservation	reservasi
reserve	panyimpanan
resident	panduduak
resign	baranti
resilience	tangguah
resilient	tangguah
resist	malawan
resistance	palawanan
resolution	resolusi
resolve	manyalasaian
resort	resor
resources	sumber dayo
respect	hormaik
respond	mananggapi
response	tanggapan
response	jawek
responsibility	tangguang jawek
responsible	batangguang jawab
rest	istirahat
rest in peace	istirahat dalam damai
restaurant	restoran
restore	mamuliahan
restrict	mambateh
result	asia
results	hasia
resume	resume
retail	pangecer
retain	mampartahankan
retention	panyimpanan
retired	pensiun
retreat	mundur
retrieve	maambiak
return	baliak
reveal	sibak
reveal	singkok
revealed	tarungkap
revenge	baleh dandam
revenue	pandapatan
reverse	baliak
review	tinjau
revise	revisi
revision	revisi
revolution	revolusi
reward	adiah
rhythm	irama
rib	rusuak
rice	bareh
rice	nasi
rich	kayo
rid	manyingkirkan
ride	kandarai
ride	naiak
ridiculous	boco
right	suok
right now	kini iko
rigid	kaku
ring	cincin
rinse	bilas
riot	karusuahan
rip	maningga
ripe	matang
rise	naiak
risk	resiko
rival	saingan
river	batang aia
road	jalan
roast	panggang
robust	kokoh
rock	batu
rod	tungkek
role	peran
roll	guluangan
roof	atok
room	ruang
root	akar
rope	tali
rotten	mambusuak
rough	kasa
roughly	sacaro kasa
round	buelk
route	rute
routine	rutin
row	dayuang
row	barih
rub	gosok
rubber	karet
rubbish	sarok
rude	kasa
rug	karpet
ruin	mahancuaan
rule	aturan
ruler	panggarih
rules	aturan
run	lari
running	balari
rural	pakampuangan
rush	bagageh
sack	mamecat
sacred	suci
sacrifice	pangorbanan
safe	aman
safe flight	samoga salamat dalam panabangan
safety	kaamanan
sage	buya
said	mangecek
sail	balayar
sailing	balayar
sake	demi
salary	gaji
sale	obral
salmon	salmon
salt	garam
same	samo
Same here	Samo di siko
sample	contohnyo
sand	pasia
Sanskrit	Sanksekerta
sarcastic	sarkastik
sassy	lancang
sassy	mantiak
sat	duduak
satisfaction	kapuehan
satisfied	pueh
satisfy	mamuehkan
satisfying	mamuaskan
Saturday	Sabtu
sausage	sosi
savage	lia
save	simpan
saw	liek
saw	caliak
saw	garagaji
say	kecek
scale	skala
scam	tipuan
scar	bakeh luka
scarce	langka
scared	takuik
scarf	syal
scary	manakuikan
scattered	baserak-serak
scene	pamandangan
scenery	pamandangan
scent	baun
schedule	jadwal
school	sakolah
science	sain
scientist	ilmuwan
scientists	ilmuwan
scissors	guntiang
scold	mamberangan
scope	cakupan
score	skor
scrap	mambatalan
scratch	manggores
scream	mamakiak
screen	layar
screw	bauik
script	naskah
sea	lauik
seal	segel
seal	anjiang lauik
search	manari
season	musim
seat	kursi
second	kaduo
secret	rahasio
section	baigan
secure	aman
security	kaamanan
see	liek
see you	sampai jumpa
see you later	sampai jumpa baliak
see you soon	sampai jumpa baliak
see you tomorrow	sampai jumpa bisuak
seed	baniah
seek	mancari
seem	nampak
seems	bantuaknyo
seen	tampak
seize	manangkok
seizure	kajang
seldom	jarang
select	piliah
self	diri surang
self healing	panyambuahan diri sorang
selfish	egois
sell	jua
send	kirim
send me your picture	kirim ambo foto angku
senior	senior
sense	nalar
sensible	masuak aka
sensitive	peka
sent	dikirim
sentence	kalimaik
sentences	kalimat
separate	tapisah
Sepedi	Sepedi
september	september
sequence	urutan
series	seri
serious	serius
serious	sungguah
seriously	jo serius
serve	malayani
service	layanan
session	sidang
set	atur
set up	mampasiapan
setting	pangaturan
settle	manatap
seven	tujuah
seventeen	tujuah baleh
seventy	tujuah puluah
several	babarapo
severe	parah
sew	manjaik
shade	nauangan
shadow	bayangan
shake	goyang
shall	sabaiaknyo
shallow	dangka
shame	malu
shape	bantuak
share	bagi
sharp	tajam
she	inyo
she has	inyo punyo
she is	inyo adolah
shed	tuka kulik
shed	gudang
sheep	domba
sheet	halai
shelf	rak
shell	kerang
shelter	tampek balinduang
shield	tameng
shift	geser
shine	basinar
ship	kapa
shipping	pangiriman
shirt	kameja
shoes	sapatu
shoot	manembak
shop	toko
shopping	balanjo
shore	pantai
short	pendek
shortage	kakurangan
shot	tembak
should	sabaiaknyo
shoulder	bahu
shout	sorak
show	acara
show	mancaliakan
show me	caliakan ka ambo
shower	mandi
shrimp	udang
shrink	manyusuik
shut	ditutuik
shut up	diam
shy	malu
sibling	saudara
siblings	saudara
sick	sakik
side	sampiang
sigh	mandacak
sight	pamandangan
sightseeing	mancaliak-caliak
sign	tando
signature	tando tangan
significant	paralu
significant	penting
silence	diam
silent	diam
silk	sutra
silly	konyol
silver	perak
similar	samo
simp	bodoh
simple	saderhana
simultaneously	bakelanjuikan
since	sajak
sincere	jujur
sincerely	sungguah-sungguah
sing	manyanyi
singer	panyanyi
single	ciek
single	tungga
single	lajang
sink	karam
Sir	Tuan
sister	saudari
sister in law	uni ipa
